sofifa_id;name;team;position;foot;best_position;height;weight;age;ova;pot;growth;gk_handling;weak_foot;international_reputation;team_position;pac;sho;pas;dri;def;phy;wage;value
177644;Kiko Casilla;Elche CF;Goleiro;Right;GK;190;86;34;74;74; 0;72;2;2; 1;75;72;74;75;47;71; 43000;   725000
177934; S. Sam;Antalyaspor;Atacante;Left;RM;174;68;32;69;69; 0;13;2;2; 4;75;64;67;71;37;57;  9000;  1100000
178518;R. Nainggolan;Royal Antwerp FC;Atacante;Right;CM;176;65;33;78;78; 0;11;3;3; 4;70;82;77;74;71;78; 25000;  8500000
178603;M. Hummels;Borussia Dortmund;Defensor;Right;CB;191;94;32;84;84; 0; 6;3;4; 2;54;59;76;72;87;77; 79000; 27500000
180175;Alexandre Pato;Orlando City Soccer Club;Atacante;Right;RM;175;72;31;70;70; 0; 7;4;3; 4;71;70;67;72;32;64;  5000;  1300000
182002;Sidnei;Real Betis Balompié;Defensor;Right;CB;185;80;30;78;78; 0;16;2;2; 2;68;56;63;63;76;82; 24000; 11500000
183125;T. Deeney;Birmingham City;Atacante;Right;ST;183;90;33;72;72; 0;11;3;2; 4;47;73;65;67;37;79; 18000;  1500000
183427;F. Delph;Everton;Meio-Campo;Left;CDM;174;78;31;75;75; 0; 9;3;2; 3;65;67;73;75;73;66; 58000;  3900000
183512;Yuri Berchiche;Athletic Club de Bilbao;Defensor;Left;LB;181;80;31;82;82; 0;13;3;2; 2;82;68;76;76;79;82; 35000; 22000000
183714;S. Terodde;FC Schalke 04;Atacante;Right;ST;192;83;33;75;75; 0; 9;3;1; 4;54;78;54;66;38;78; 14000;  3600000
184134;Fernando;Sevilla FC;Defensor;Right;CDM;183;76;33;84;84; 0; 5;3;2; 2;66;62;75;74;83;82; 43000; 21000000
185020;Jose Callejon;Fiorentina;Atacante;Right;RW;178;73;34;77;77; 0; 5;4;3; 4;76;73;76;77;48;57; 53000;  4900000
185132;Mikel San Jose;SD Amorebieta;Defensor;Right;CB;187;79;32;70;70; 0; 6;3;2; 2;41;68;64;63;71;75;  5000;  1300000
185172;V. Fiorillo;US Salernitana 1919;Goleiro;Right;GK;190;79;31;69;69; 0;64;2;1; 1;70;64;61;72;38;67; 14000;   750000
185388;C. Gauseth;Mjøndalen IF;Meio-Campo;Right;CDM;189;87;37;61;61; 0; 6;3;1; 3;31;57;57;58;54;72;   600;    60000
186351;L. Fer;Aytemiz Alanyaspor;Meio-Campo;Right;CDM;188;78;31;75;75; 0; 8;4;2; 3;64;66;73;70;70;81; 14000;  3900000
186561;A. Ramsey;Rangers FC;Atacante;Right;CM;183;76;30;77;77; 0;11;3;3; 4;59;71;77;78;65;62; 65000; 10000000
186942;I. Gundogan;Manchester City;Meio-Campo;Right;CM;180;80;30;85;85; 0;14;4;3; 3;65;80;85;86;73;72;185000; 51500000
187052;Y. M'Vila;Olympiacos CFP;Meio-Campo;Right;CDM;182;80;31;78;78; 0; 9;3;2; 3;63;64;73;74;74;79;  2000; 10000000
187688; Ganso;Amiens SC;Atacante;Left;CAM;184;78;28;75;75; 0;12;3;3; 4;35;74;79;78;36;60; 20000;  6500000
188091;F. Gulbrandsen;İstanbul Başakşehir FK;Atacante;Right;ST;175;79;28;72;72; 0; 6;3;1; 4;86;71;61;74;36;77; 28000;  2400000
188337;M. Wakaso;Shenzhen FC;Atacante;Left;CDM;171;66;30;72;72; 0;16;2;1; 4;83;69;69;72;69;83; 10000;  2200000
188377;K. Walker;Manchester City;Defensor;Right;RB;183;83;31;85;85; 0; 6;2;3; 2;91;63;77;78;80;82;170000; 39000000
188829;N. Nkoulou;Watford;Defensor;Right;CB;184;78;31;75;75; 0; 7;3;2; 2;67;44;60;64;76;70; 42000;  3800000
188942;V. Wanyama;Club de Foot Montréal;Meio-Campo;Right;CB;188;79;30;74;74; 0;14;3;2; 3;39;63;66;71;72;87;  8000;  3500000
188988;M. Lanzini;West Ham United;Atacante;Right;CAM;167;59;28;78;78; 0; 9;3;2; 4;71;72;78;82;40;54; 68000; 14000000
189060;A. Dragovic;Austria;Defensor;Right;CB;186;84;30;76;76; 0; 7;4;2; 2;54;51;63;64;77;76;     0;        0
189250;S. Rondon;Everton;Atacante;Right;ST;186;86;31;75;75; 0;13;4;2; 4;66;73;65;70;32;76; 69000;  4800000
190149;De Marcos;Athletic Club de Bilbao;Defensor;Right;RB;182;78;32;77;77; 0; 6;3;2; 2;80;64;73;76;70;77; 25000;  7500000
190311;L. Taylor;Birmingham City;Atacante;Right;ST;188;79;31;69;69; 0;16;3;1; 4;73;68;56;69;38;67; 24000;  1200000
190456;N. Clyne;Crystal Palace;Defensor;Right;RB;175;67;30;73;73; 0;11;2;2; 2;69;60;71;72;73;62; 36000;  2600000
192001;C. Guzman;Deportivo Toluca;Defensor;Right;RB;177;68;27;69;69; 0;12;3;1; 2;71;47;58;67;66;70;  9000;  1300000
192123;C. Wood;Newcastle United;Atacante;Right;ST;191;92;29;77;77; 0;16;3;1; 4;62;77;60;70;40;81; 45000; 10500000
192991;C. Tosun;Everton;Atacante;Right;ST;183;78;30;73;73; 0;14;4;2; 4;66;75;65;72;36;72; 58000;  3000000
193133;J. Larsen;Udinese Calcio;Defensor;Right;LWB;180;82;30;76;76; 0; 8;3;1; 2;77;61;71;73;69;76; 16000;  6500000
193186;N. Etheridge;Birmingham City;Goleiro;Right;GK;191;95;31;70;70; 0;62;2;1; 1;71;62;60;72;47;72; 10000;   850000
193301;A. Lacazette;Arsenal;Atacante;Right;ST;175;73;30;82;82; 0; 6;4;3; 4;74;81;76;83;44;74;110000; 30000000
193331;K. Darlow;Newcastle United;Goleiro;Right;GK;190;88;30;75;75; 0;71;2;1; 1;77;71;68;78;58;74; 26000;  3700000
193408;H. Seferovic;SL Benfica;Atacante;Left;ST;189;85;29;77;77; 0;13;2;2; 4;72;77;67;72;47;83; 16000; 10500000
193414;N. Colazo;Gimnasia y Esgrima La Plata;Defensor;Left;LB;175;71;30;69;69; 0; 6;2;1; 2;73;63;70;69;62;67;  8000;  1200000
193942;J. Colback;Nottingham Forest;Defensor;Left;CDM;177;77;31;67;67; 0; 6;2;1; 2;56;57;63;63;64;66; 15000;   725000
194138;A. Gray;Queens Park Rangers;Atacante;Right;ST;180;78;30;72;72; 0;16;3;1; 4;81;72;61;70;30;72; 38000;  2300000
194911;Adrian;Liverpool;Goleiro;Right;GK;190;80;34;72;72; 0;70;2;2; 1;73;70;67;74;43;69; 43000;   400000
196978;C. Wilson;Newcastle United;Atacante;Right;ST;180;66;29;79;79; 0;15;3;2; 4;81;78;66;77;42;76; 53000; 17500000
197242;G. Krychowiak;AEK Athens;Meio-Campo;Right;CDM;186;78;31;80;80; 0;14;3;3; 3;65;76;72;71;75;81;  2000; 15000000
197681;G. Imbula;Portimonense SC;Meio-Campo;Left;CAM;188;84;28;67;67; 0;11;2;1; 3;64;59;69;74;57;61;  3000;  1000000
197971;D. Alibec;Romania;Atacante;Left;ST;187;88;30;69;69; 0; 6;3;1; 4;64;70;65;69;40;79;     0;        0
198129;C. Ortiz;CF Monterrey ;Meio-Campo;Left;CDM;174;74;32;76;76; 0; 7;2;1; 3;61;55;66;71;72;77; 40000;  5000000
  5984; D. Trezeguet;Newell's Old Boys;Atacante;Right;ST;190;80;35;74;74; 0;11;3;2; 4;39;75;61;65;36;65; 45000;  1100000
 28130; Ronaldinho;Gallos Blancos de Querétaro;Atacante;Right;CAM;182;76;34;78;78; 0;14;4;3; 4;49;72;83;84;28;61; 45000;  4100000
 34079; A. Cole;Derby County;Defensor;Left;CDM;176;66;37;70;70; 0; 7;2;3; 2;63;50;69;71;68;68; 15000;    80000
 36111; K. Beckerman;Real Salt Lake;Defensor;Right;CDM;177;70;38;68;68; 0;15;4;1; 2;33;60;62;64;66;67;  2000;   240000
134906; M. Chamakh;Cardiff City;Atacante;Right;ST;185;70;32;71;71; 0;12;3;2; 4;63;74;70;68;50;72; 20000;  1300000
140233;G. Ochoa;Club América;Goleiro;Right;GK;185;78;35;80;80; 0;74;3;1; 1;79;74;70;83;50;80; 27000;  2300000
142902;A. Pyatov;Shakhtar Donetsk;Goleiro;Right;GK;190;90;37;76;76; 0;69;3;2; 1;73;69;78;75;44;83;   500;   825000
146748;Diego Lopez;RCD Espanyol de Barcelona;Goleiro;Right;GK;196;89;39;79;79; 0;80;3;3; 1;76;80;68;76;44;81; 11000;  1900000
261375;L. Bergstrom;Chelsea;Goleiro;Right;GK;200;84;18;56;75;19;56;2;1; 1;57;56;58;57;23;54;  1000;   325000
261531;Nazinho;Sporting CP;Defensor;Left;LWB;180;75;17;66;80;14; 5;2;1; 2;75;33;53;58;64;58;   500;  1900000
261580;E. Sutherland;Atlético de Madrid;Atacante;Right;RM;176;70;21;63;72; 9;10;3;1; 4;74;54;59;64;27;48;  1000;  1100000
261621;L. Mbete;Manchester City;Defensor;Left;CB;185;78;17;62;82;20;14;3;1; 2;65;32;47;57;61;66;   700;  1000000
261640;J. Baptiste;West Ham United;Defensor;Right;CB;183;75;17;57;78;21;14;3;1; 2;65;31;43;43;56;60;   500;   500000
262004;M. Campagna;Vancouver Whitecaps FC;Defensor;Right;CB;188;72;17;49;72;23; 8;2;1; 2;61;21;35;34;49;49;   500;   140000
262045;W. Mikelbrencis;FC Metz;Defensor;Right;RB;176;64;17;60;74;14; 9;2;1; 2;73;38;49;58;57;52;   500;   525000
262081;Cantero;Levante Unión Deportiva;Atacante;Right;RM;184;75;21;70;80;10;14;4;1; 4;79;68;65;74;25;63; 12000;  3600000
262394;S. Beukema;AZ Alkmaar;Defensor;Right;CB;188;77;22;70;79; 9;11;3;1; 2;60;55;53;59;71;71;  5000;  3300000
262414;Andre Franco;Estoril Praia;Atacante;Left;CAM;177;70;23;70;77; 7;12;3;1; 4;73;64;69;70;41;63;  4000;  3200000
262430;Kiko Bondoso;FC Vizela;Defensor;Right;RW;171;66;25;71;72; 1;11;4;1; 2;77;68;66;73;33;52;  5000;  2200000
262497;Unai Marino;SD Amorebieta;Goleiro;Right;GK;185;81;21;64;76;12;64;3;1; 1;67;64;55;67;23;58;   950;  1300000
263028;B. Okoh;FC Red Bull Salzburg;Defensor;Left;CB;187;77;18;65;80;15; 9;3;1; 2;79;31;53;60;62;72;  2000;  1600000
263032;V. Kovacevic;Raków Częstochowa;Goleiro;Right;GK;192;81;23;70;78; 8;66;1;1; 1;74;66;68;74;37;71;  3000;  3100000
263057;T. Silic;Hajduk Split;Goleiro;Right;GK;185;71;17;55;76;21;53;2;1; 1;60;53;50;52;22;48;   500;   350000
263239;Renato Junior;Portimonense SC;Atacante;Right;ST;190;78;19;63;78;15;12;3;1; 4;64;62;46;63;27;67;  1000;  1100000
263353;E. Uhlmann;RB Leipzig;Meio-Campo;Right;CDM;183;70;18;59;72;13;10;3;1; 3;70;47;55;59;56;57;  2000;   500000
263413;R. Simic;FC Red Bull Salzburg;Atacante;Right;ST;190;76;17;63;81;18; 9;3;1; 4;67;64;57;62;26;69;  1000;  1200000
263600;L. Delpech;Nîmes Olympique;Atacante;Left;CM;178;68;18;61;72;11; 6;2;1; 4;62;52;56;63;51;51;   500;   700000
263631;I. Hernandez;Pachuca;Atacante;Right;ST;184;81;21;61;71;10; 7;3;1; 4;68;60;50;56;28;65;  2000;   750000
263640;A. Milambo;Feyenoord;Atacante;Right;CAM;179;65;16;62;80;18; 5;3;1; 4;68;54;62;67;43;55;   500;  1000000
263646;Bastida;Cádiz CF;Defensor;Right;CDM;170;70;17;65;78;13; 8;3;1; 2;59;41;56;56;65;55;   500;  1500000
263653;Miguel Maga;Vitória de Guimarães;Defensor;Right;RWB;175;68;18;66;77;11; 9;3;1; 2;77;46;62;64;62;52;   850;  1700000
263681;P. Sonn;SV Darmstadt 98;Meio-Campo;Right;CAM;173;68;16;54;73;19; 8;2;1; 3;61;40;53;57;44;46;   500;   275000
263897;Filipe Relvas;Portimonense SC;Defensor;Left;CB;192;84;21;67;75; 8;15;2;1; 2;63;40;54;56;67;72;  2000;  2200000
263918;L. Thompson;Derby County;Meio-Campo;Right;CM;173;68;19;64;78;14;15;3;1; 3;64;47;63;67;61;50;  2000;  1300000
263937;R. Alba;Club Atlético de San Luis;Atacante;Right;ST;182;70;18;57;70;13; 8;3;1; 4;58;59;46;53;21;49;  1000;   375000
264121;A. Tsoungui;Brighton & Hove Albion;Defensor;Right;CB;185;87;18;60;77;17; 8;2;1; 2;55;34;34;39;60;66;  2000;   600000
264230;Urena;Girona FC;Atacante;Right;RM;180;75;18;66;77;11;12;3;1; 4;79;59;62;69;32;52;  1000;  1800000
264349;J. McAtee;Manchester City;Atacante;Left;CAM;180;72;18;62;82;20; 6;3;1; 4;63;60;58;67;40;57;  6000;  1100000
264383;O. Ndah;Orlando Pirates;Defensor;Right;CB;190;80;23;68;76; 8; 7;3;1; 2;79;45;49;49;70;72;   500;  2500000
264384;K. Peprah;Orlando Pirates;Atacante;Left;ST;160;75;20;68;79;11;12;4;1; 4;79;70;54;67;35;68;   500;  2700000
264422;M. Abline;Le Havre AC;Meio-Campo;Right;ST;176;70;18;67;83;16;14;3;1; 3;75;69;54;71;23;48;  6000;  2600000
264593;A. Alvarez;Club Universidad Nacional;Atacante;Left;CAM;174;64;18;59;71;12; 6;3;1; 4;88;48;56;61;43;46;   800;   525000
264652;B. Barcola;Olympique Lyonnais;Defensor;Right;ST;186;70;18;63;78;15; 8;3;1; 2;76;62;59;65;30;53;  5000;  1100000
265195;E. Jelert;F.C. København;Defensor;Right;RM;178;70;18;60;76;16;10;3;1; 2;83;47;53;63;52;63;   850;   600000
265396;Carlos Martin;Atlético de Madrid;Atacante;Right;CAM;180;74;19;62;79;17; 9;4;1; 4;78;62;57;66;28;59;  5000;  1000000
265438;E. Lara;Club América;Defensor;Right;CB;175;70;19;59;73;14;11;3;1; 2;55;29;42;48;62;54;  3000;   500000
265492;M. De La Cruz;LDU Quito;Defensor;Left;LM;175;73;16;59;76;17; 9;3;1; 2;72;45;56;61;54;62;   500;   550000
265563;F. Fagundez;Club Nacional de Football;Atacante;Right;ST;187;82;20;69;80;11;10;3;1; 4;73;70;65;68;26;61;   500;  3100000
265777;M. Burstow;Charlton Athletic;Defensor;Right;ST;187;85;17;57;77;20; 8;3;1; 2;72;55;41;54;20;55;   500;   450000
266031;Ruben Iranzo;Valencia CF;Defensor;Right;CB;182;69;18;62;80;18; 6;3;1; 2;56;38;50;45;62;65;  1000;   950000
266159;Arnau Comas;FC Barcelona;Defensor;Right;CB;191;81;21;65;77;12;10;3;1; 2;62;35;54;53;65;62; 17000;  1700000
266270;A. Ramsey;Cheltenham Town;Meio-Campo;Right;CAM;181;77;18;60;79;19;13;3;1; 3;66;57;60;61;50;59;   650;   625000
266272;M. Adeline;Stade de Reims;Meio-Campo;Right;CAM;180;63;17;64;78;14;10;3;1; 3;64;55;63;67;56;56;   750;  1300000
266647;A. Aires;Liverpool Fútbol Club;Atacante;Right;ST;177;74;17;58;79;21;14;2;1; 4;70;61;43;62;18;52;   500;   650000
266797;G. Alvarez;Getafe CF;Defensor;Left;CB;184;72;21;70;80;10;11;3;1; 2;63;25;47;51;71;67; 10000;  3300000
267839;Eduardo Santos;FC Viktoria Plzeň;Defensor;Right;CB;194;92;23;69;73; 4;12;3;1; 2;67;45;56;63;68;73;   500;  1800000
268080;C. Dogan;DSC Arminia Bielefeld;Atacante;Right;ST;177;72;16;59;82;23;14;3;1; 4;58;61;47;55;24;47;   800;   700000
268131;C. Egan;Manchester City;Defensor;Right;CB;183;75;18;59;76;17; 5;3;1; 2;62;30;46;55;59;61;  4000;   550000
268454;A. Cabanas;Cruz Azul;Goleiro;Right;GK;182;71;18;57;76;19;46;3;1; 1;56;46;47;64;43;62;   750;   375000
268611;J. Ordonez;Independiente del Valle;Defensor;Right;CB;185;70;17;57;70;13;15;3;1; 2;55;26;50;41;57;59;   500;   350000
255218;V. Guzman;Club Tijuana;Defensor;Right;CB;181;75;19;65;79;14;12;3;1; 2;70;35;44;58;65;72;  3000;  1600000
255272;K. Paredes;VfL Wolfsburg;Defensor;Left;LM;168;55;18;62;76;14;11;3;1; 2;74;48;54;67;54;47;  3000;   925000
255380;I. Soro;Celtic;Meio-Campo;Right;CDM;173;76;23;69;75; 6; 5;3;1; 3;71;52;61;66;66;73; 18000;  2000000
255406;Javi Castro;RC Celta de Vigo;Defensor;Right;CB;183;75;20;66;78;12;11;4;1; 2;67;32;43;49;66;68;  2000;  1900000
255529;E. Toure;Stade de Reims;Atacante;Right;ST;185;72;19;70;79; 9;15;3;1; 4;73;70;57;69;22;66;  9000;  3500000
255561;J. Doig;Hibernian;Defensor;Left;LB;189;71;19;67;79;12; 6;4;1; 2;75;56;58;63;64;72;  2000;  2300000
255565;K. Mitoma;Royale Union Saint-Gilloise;Defensor;Right;CAM;178;71;24;73;78; 5;13;3;1; 2;84;68;67;76;52;62; 36000;  4600000
255611;D. Maldini;AC Milan;Atacante;Right;CAM;185;66;19;64;78;14;12;4;1; 4;69;56;63;64;38;50;  5000;  1400000
255767;M. Toure;Adelaide United;Atacante;Right;ST;186;89;17;60;75;15; 5;3;1; 4;90;56;50;62;30;67;   500;   575000
255862;S. Rodriguez;New York City FC;Atacante;Right;CAM;172;62;21;71;81;10; 8;3;1; 4;77;63;67;74;38;48;  4000;  4200000
255908;J. Quinteros;Inter Miami CF;Defensor;Left;CB;184;76;20;67;74; 7; 8;3;1; 2;61;26;41;52;67;70;  2000;  1900000
255971;S. Hezze;Club Atlético Huracán;Meio-Campo;Right;CM;182;77;19;66;80;14;13;3;1; 3;66;48;65;66;59;72;  2000;  2000000
256064;Rafael Pereira;Al Ain FC;Defensor;Left;CB;180;79;21;64;76;12; 5;2;1; 2;71;33;48;57;63;71;   500;  1400000
256453;A. Sarr;SC Heerenveen;Atacante;Right;ST;188;83;20;64;77;13; 9;3;1; 4;89;62;53;66;24;64;  2000;  1400000
256532;G. Tapia;Universidad Católica;Atacante;Right;RM;177;73;19;63;78;15; 9;3;1; 4;78;55;52;66;25;52;  2000;  1100000
256564;T. Lemperle;1. FC Köln;Atacante;Right;RM;187;78;19;65;79;14;10;3;1; 4;71;62;57;68;32;58;  4000;  1700000
256611;W. Fish;Manchester United;Defensor;Right;CB;185;73;18;59;76;17; 9;2;1; 2;54;33;42;49;58;67;  4000;   550000
256616;T. Ortega;Club Atlético Independiente;Defensor;Left;LB;185;72;20;66;73; 7; 8;3;1; 2;71;36;56;66;65;65;  3000;  1600000
256887;T. Booth;FC Bayern München;Defensor;Right;CAM;174;66;20;62;75;13;12;3;1; 2;66;59;63;67;45;49;  8000;   950000
256949;A. Gronbaek;Aarhus GF;Atacante;Right;CAM;185;73;20;67;78;11;12;3;1; 4;77;63;67;71;58;66;  4000;  2200000
257217;G. Cangiano;Crotone;Atacante;Right;CAM;170;67;19;59;75;16; 8;3;1; 4;67;56;54;65;29;43;   500;   575000
257278;A. Theate;Bologna;Defensor;Left;CB;184;79;21;73;82; 9; 6;3;1; 2;74;40;50;53;74;79;  7000;  6500000
257288;M. Okoye;Sparta Rotterdam;Goleiro;Right;GK;198;94;21;72;82;10;69;3;1; 1;73;69;67;76;24;69; 17000;  4600000
257353;W. Bondo;AS Nancy Lorraine;Defensor;Right;CAM;177;63;17;63;80;17; 7;2;1; 2;75;55;58;71;58;64;   500;  1200000
257400;Y. Ayari;AIK;Meio-Campo;Right;RM;172;69;17;59;77;18;11;2;1; 3;70;46;59;64;47;58;   500;   550000
257711;R. Calafiori;Genoa;Defensor;Left;LB;183;78;19;68;80;12;11;3;1; 2;69;48;49;66;65;66;  9000;  2700000
257771;J. Juranovic;Celtic;Defensor;Right;RB;173;68;25;75;78; 3; 9;3;1; 2;86;64;71;71;68;69; 40000;  7000000
257784;E. Lira;Cruz Azul;Meio-Campo;Right;CM;170;70;21;70;80;10;13;3;1; 3;74;58;66;68;64;69; 20000;  3400000
257866;N. Fernandez Mercau;San Lorenzo de Almagro;Defensor;Left;LM;172;66;21;70;79; 9;10;3;1; 2;80;62;64;74;58;63;  6000;  3600000
258121;A. Amoo;F.C. København;Atacante;Left;CAM;163;68;19;67;80;13;13;2;1; 4;83;58;59;75;22;62;  4000;  2400000
258147;M. Mitaj;AEK Athens;Defensor;Left;LB;185;71;17;66;79;13;13;3;1; 2;76;34;63;63;59;65;   500;  1900000
258333;F. Kasa;FC Viktoria Plzeň;Defensor;Right;CB;191;84;27;72;73; 1; 9;3;1; 2;73;38;56;63;73;71;   750;  2400000
258377;A. Nemeth;KRC Genk;Atacante;Right;ST;187;78;18;60;77;17;12;3;1; 4;76;60;44;62;19;58;  1000;   625000
258439;O. Camara;Paris FC;Defensor;Right;CB;197;90;18;65;79;14;13;3;1; 2;45;47;56;57;64;73;   550;  1600000
258468;R. Vita;Barnsley;Defensor;Left;LWB;170;66;20;63;75;12; 8;2;1; 2;71;41;49;65;60;50;  6000;  1100000
258515;A. Odubeko;Doncaster Rovers;Atacante;Right;ST;182;72;18;61;78;17;12;3;1; 4;74;60;45;57;23;57;  4000;   825000
258786;Ze Carlos;Gil Vicente FC;Defensor;Right;RB;177;72;22;72;81; 9;11;3;1; 2;78;39;57;69;69;64;  8000;  5000000
258932;L. Barry;Swindon Town;Defensor;Right;ST;174;65;18;63;83;20; 8;2;1; 2;78;62;53;64;21;53;  5000;  1300000
258966;A. Cambiaso;Genoa;Defensor;Left;LWB;181;72;21;69;80;11; 7;4;1; 2;72;53;64;68;65;56;  6000;  3000000
259036;V. Korniienko;Shakhtar Donetsk;Defensor;Left;LB;175;70;22;72;81; 9;13;2;1; 2;77;52;70;72;66;74;   600;  5000000
259097;S. Oulad M'Hand;Arsenal;Atacante;Right;CAM;177;69;17;61;80;19;12;4;1; 4;69;56;61;63;41;47;  1000;   825000
259173;Victor Chust;Cádiz CF;Defensor;Right;CB;184;76;21;72;81; 9; 9;5;1; 2;71;27;47;49;73;66; 51000;  4900000
259249;C. Clark;New York Red Bulls;Atacante;Right;CAM;180;70;18;65;82;17; 5;3;1; 4;75;59;64;67;43;58;  5000;  1800000
259335;E. Gedikli;Trabzonspor;Atacante;Right;ST;187;84;18;60;74;14;10;3;1; 4;61;61;50;56;24;54;  2000;   575000
259524;Aitor Paredes;Athletic Club de Bilbao;Defensor;Right;CB;186;76;21;63;74;11; 7;3;1; 2;60;30;38;48;63;66;  3000;  1000000
259532;Joan Garcia;RCD Espanyol de Barcelona;Goleiro;Right;GK;192;77;20;66;80;14;65;3;1; 1;65;65;66;66;43;65;  3000;  1800000
259533;F. Gonzalez;Newell's Old Boys;Atacante;Left;CAM;170;70;20;66;81;15; 6;3;1; 4;78;64;62;70;25;41;  4000;  2100000
259564;J. Montecinos;Club Tijuana;Atacante;Right;RM;170;69;25;73;74; 1;10;4;1; 4;90;70;67;74;41;76; 19000;  3600000
259677;A. Robertson;Manchester City;Meio-Campo;Right;CAM;180;66;18;58;78;20; 8;3;1; 3;69;47;57;61;50;50;  5000;   550000
259714;M. Rohl;FC Ingolstadt 04;Atacante;Right;RM;191;80;18;65;77;12;14;4;1; 4;69;49;64;68;59;66;  2000;  1700000
259869;J. Tchamadeu;Colchester United;Defensor;Right;RB;180;72;17;61;71;10;11;2;1; 2;77;44;53;60;55;65;   500;   650000
259972;M. Nuh;Malmö FF;Atacante;Left;CAM;179;63;19;55;72;17;14;3;1; 4;77;45;46;63;40;38;   750;   325000
260083;John Donald;Elche CF;Defensor;Right;CB;183;77;20;60;72;12; 6;3;1; 2;54;43;54;53;60;59;  2000;   550000
260478;S. Thomas;Huddersfield Town;Defensor;Right;RM;185;75;22;71;78; 7; 7;3;1; 2;86;62;68;70;46;62;  7000;  3800000
260617;M. Natta;Western Sydney Wanderers;Defensor;Left;CB;175;70;18;60;76;16;11;3;1; 2;76;30;47;58;60;69;   500;   600000
260638;B. Elmaz;Galatasaray SK;Defensor;Right;CM;173;65;18;62;81;19;11;4;1; 2;63;48;61;65;57;51;  2000;   950000
260648;J. Haliti;Mjällby AIF;Defensor;Right;RB;188;77;24;61;65; 4; 8;2;1; 2;90;30;45;53;61;68;  1000;   425000
260779;S. Adingra;FC Nordsjælland;Atacante;Right;LW;175;68;19;63;75;12;13;3;1; 4;89;56;47;69;25;45;  2000;  1100000
260827;D. Ndure;Holstein Kiel;Defensor;Left;LM;177;74;21;57;64; 7;11;3;1; 2;70;34;54;60;52;52;  3000;   325000
260863;W. Suzuki;Valencia CF;Atacante;Right;ST;192;85;18;60;75;15; 6;3;1; 4;60;58;51;57;30;70;   500;   575000
245903;H. White;Tottenham Hotspur;Defensor;Left;LM;178;70;19;64;80;16;13;3;1; 2;68;64;67;69;60;56;  8000;  1400000
245906;M. Fagan;Tottenham Hotspur;Defensor;Right;CB;186;80;19;62;79;17;14;3;1; 2;64;29;46;50;60;69;  6000;   975000
246014;M. Lopez;San Jose Earthquakes;Defensor;Left;LWB;175;67;21;69;75; 6;12;2;1; 2;79;54;63;70;64;68;  3000;  2100000
246055;A. Preciado;KRC Genk;Defensor;Right;RWB;173;73;23;69;75; 6;12;3;1; 2;84;59;59;69;63;63;  6000;  2100000
246074;B. Goller;Karlsruher SC;Defensor;Right;RM;180;67;22;69;77; 8;14;3;1; 2;81;67;59;73;52;52;  6000;  3100000
246169;Roberto Lopez;Real Sociedad B;Atacante;Left;CAM;180;70;21;70;80;10;11;2;1; 4;60;70;71;72;41;58;  3000;  3600000
246203;S. Plaza;Independiente del Valle;Atacante;Right;ST;188;86;22;66;75; 9;12;3;1; 4;71;65;54;65;26;70;   500;  1900000
246301;L. Poreba;Zagłębie Lubin;Meio-Campo;Right;CDM;180;70;21;63;72; 9; 5;3;1; 3;64;43;58;60;60;71;  1000;  1000000
246321;D. Maeda;Celtic;Atacante;Right;ST;173;68;23;71;74; 3; 9;3;1; 4;89;72;61;70;45;68;  8000;  2600000
246326;N. Chilvers;Colchester United;Atacante;Right;CAM;173;64;20;63;73;10;10;4;1; 4;74;62;60;65;56;66;  3000;  1100000
246401;F. Hartmann;Eintracht Braunschweig;Atacante;Left;ST;178;70;20;60;73;13;11;3;1; 4;76;64;48;63;24;46;  1000;   600000
246688;S. Abdulhamid;Al Hilal;Defensor;Right;RWB;175;70;21;69;77; 8; 9;3;1; 2;85;44;58;66;62;66; 11000;  3000000
246708;G. Masouras;Olympiacos CFP;Atacante;Right;RW;184;76;27;76;76; 0; 7;4;1; 4;82;75;73;74;51;69;  2000;  8000000
247028;A. Kral;West Ham United;Meio-Campo;Right;CDM;186;76;23;75;80; 5;13;3;1; 3;71;70;71;75;72;78; 43000;  8000000
247375; D. Saba;Guangzhou City;Atacante;Left;LM;168;70;27;73;74; 1;10;4;1; 4;89;68;69;75;29;63; 13000;  3500000
247496;Apa;Real Valladolid CF;Defensor;Right;RWB;170;62;21;61;66; 5; 8;3;1; 2;69;26;53;58;58;46;  1000;   475000
247668;K. N'Dri;KAS Eupen;Atacante;Left;LM;174;73;20;69;80;11;11;3;1; 4;88;63;60;73;57;68;  5000;  3100000
247678;J. Araujo;LA Galaxy;Defensor;Right;RB;175;70;19;70;80;10; 8;2;1; 2;80;33;60;68;65;70;  2000;  3300000
247793;Jaime Seoane;SD Huesca;Atacante;Right;CAM;175;73;24;73;78; 5;11;3;1; 4;73;72;72;74;66;74;  9000;  4600000
248049;C. Petrila;CFR Cluj;Atacante;Right;RM;176;67;20;69;81;12; 9;4;1; 4;88;62;64;70;34;56;  7000;  3400000
248053;S. Arzamendia;Cádiz CF;Defensor;Left;LB;172;72;23;70;77; 7; 7;3;1; 2;75;57;61;67;66;62; 12000;  3000000
248152;T. Miller;Brighton & Hove Albion;Atacante;Right;CAM;178;71;18;52;73;21;11;4;1; 4;73;48;46;55;28;33;  3000;   250000
